Key	Author	Title	Url	Date	Num Pages	Num Pages (est.)	Publisher	Place	Call Number	Manual Tags	Editor	Translator	Contributor
AWSUCI6B	"Clément, Jean Marie Bernard (1742-1812); La Porte, Joseph de (1714-1779)"	Anecdotes dramatiques, tome II	"http://gallica.bnf.fr/ark:/12148/bpt6k96125264?rk=42918;4"	1775	580	580	Veuve Duchesne	Paris	http://catalogue.bnf.fr/ark:/12148/cb361195918/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; priorite_3; responsable_Alexandre-Critique; responsable_Forestier"			
4I44A25U	Barthélemy, Édouard de (1830-1888)	Critique contemporaine. Deux années de quinzaines littéraires : 1re série	http://gallica.bnf.fr/ark:/12148/bpt6k9629182t	1863	582	582	E. Dentu	Paris	http://catalogue.bnf.fr/ark:/12148/cb30061790k	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; responsable_Alexandre-Critique"			
HUJMT8RJ	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires (1842-1856)... [1re série.], tome II : 1842-1844	http://gallica.bnf.fr/ark:/12148/bpt6k9616615x	1861	596	596	L. Vivès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31568256q	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
826X54KV	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [2e série.], tome IV	http://gallica.bnf.fr/ark:/12148/bpt6k9612437k	1860	598	598	Gaume frères et J. Duprey	Paris	http://catalogue.bnf.fr/ark:/12148/cb315682572/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
WQ4KRKVJ	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires (1842-1856)... [1re série.], tome III : 1845-1847	http://gallica.bnf.fr/ark:/12148/bpt6k9613315z	1861	598	598	L. Vivès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31568256q	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
HRXQ9JI6	Mérimée, Prosper (1803-1870)	"Études de littérature russe. Tome second, Nicolas Gogol, Ivan Tourguenief... ; texte établi et annoté... par Henri Mongault,..."	http://gallica.bnf.fr/ark:/12148/bpt6k96941915	1932	605	605	H. Champion	Paris	http://catalogue.bnf.fr/ark:/12148/cb31485065n/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"	Mongault, Henri (1888-1941)		
NW79UMUC	Villemain, Abel-François (1791-1870)	Essais sur le génie de Pindare et sur la poésie lyrique dans ses rapports avec l'élévation morale et religieuse des peuples	http://obvil-dev.paris-sorbonne.fr/corpus/critique/villemain_genie-pindare/	1859	614	614	Firmin-Didot frères, fils et Cie	Paris	http://catalogue.bnf.fr/ark:/12148/cb31582013v/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_DONE; etat_NUM-Done; modeGallica_texte; operateur_louis-stella; priorite_1; responsable_Alexandre-Critique"			
WBXBI2KV	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [2e série.], tome II	http://gallica.bnf.fr/ark:/12148/bpt6k9610691f	1859	620	620	Gaume frères et J. Duprey	Paris	http://catalogue.bnf.fr/ark:/12148/cb315682572/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
4ZFR9A3N	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [2e série.], tome V	http://gallica.bnf.fr/ark:/12148/bpt6k9616798j	1860	627	627	Gaume frères et J. Duprey	Paris	http://catalogue.bnf.fr/ark:/12148/cb315682572/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
2R5SV8GR	Balzac, Honoré de (1799-1850)	Oeuvres complètes de Balzac, tome XXII (Portraits et critique littéraire)	http://gallica.bnf.fr/ark:/12148/bpt6k9600628d	1872	628	628	M. Lévy frères	Paris	http://catalogue.bnf.fr/ark:/12148/cb300510130/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
XWN3A32D	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires (1842-1856)... [1re série.], tome VI : 1851-1856	http://gallica.bnf.fr/ark:/12148/bpt6k9617286x	1861	632	632	L. Vivès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31568256q	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
HHWSQBEF	Boissonade, Jean-François (1774-1857)	Critique littéraire sous le Premier Empire, tome II	http://gallica.bnf.fr/ark:/12148/bpt6k9608002k	1863	648	648	Didier	Paris	http://catalogue.bnf.fr/ark:/12148/cb30122458v	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
7QUX2U23	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [3e série.], tome VI	http://gallica.bnf.fr/ark:/12148/bpt6k96105661	1876	650	650	L. Vivès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31568258d/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
9PFAUT6E	Molière (1622-1673)	Œuvres de Molière, nouvelle édition, où l'on a rétabli le texte original avec les variantes, augmentée d'un discours préliminaire et d'une vie de Molière, par M. Auger,…, tome 5	"http://gallica.bnf.fr/ark:/12148/bpt6k9694176g?rk=21459;2"	1825	655	655	Vve T. Desoer	Paris	http://catalogue.bnf.fr/ark:/12148/cb309581454/PUBLIC	"BNF_2014-03_COM; corpus_Molière; etat_NUM-Done; responsable_Forestier"	Auger, Louis-Simon (1772-1829)		
85DA94XK	Ducoudray, Gustave (1838-1906)	Memento du baccalauréat ès lettres, conforme aux programmes de 1880. Premier examen. Partie historique... par MM. G. Ducoudray et R. Cortambert,	http://gallica.bnf.fr/ark:/12148/bpt6k9739343x	1882	682	682	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb303662364/PUBLIC	"BNF_2014-03_COM; corpus_Ecole; etat_NUM-Done; priorite_3; responsable_Jey"			
587DSP7H	Bossuet, Jacques-Bénigne (1627-1704)	Extraits des oeuvres diverses, avec des notices et des notes, texte revu sur les manuscrits et sur les éditions originales, par Gustave Lanson	"http://gallica.bnf.fr/ark:/12148/bpt6k9692104c?rk=21459;2"	1899	693	693	C. Delagrave	Paris	http://catalogue.bnf.fr/ark:/12148/cb30135138b/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"	Lanson, Gustave (1857-1934)		
T584UF7S	"Molière (1622-1673); Claretie, Léo (1862-1924)"	"Théâtre choisi de Molière ; préface de Léo Claretie ; dessins de Henri Pille"	"http://gallica.bnf.fr/ark:/12148/bpt6k96947754?rk=42918;4"	1900	707	707	Charavay, Mantoux, Martin	Paris	http://catalogue.bnf.fr/ark:/12148/cb352917980/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; responsable_Alexandre-Critique; responsable_Forestier"			Claretie, Léo (1862-1924)
CGIZ2X4I	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [3e série.], tome V	http://gallica.bnf.fr/ark:/12148/bpt6k96577875	1876	719	719	L. Vivès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31568258d/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
2GAGBQS5	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [3e série.], tome III	http://gallica.bnf.fr/ark:/12148/bpt6k96149353	1876	724	724	L. Vivès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31568258d/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
7ZCRS78H	Bérardier de Bataut, François-Joseph (Abbé)	Essai sur le récit, ou Entretien sur la manière de raconter	"http://gallica.bnf.fr/ark:/12148/bpt6k96112150?rk=42918;4"	1776	760	760	C.-P. Berton	Paris	http://catalogue.bnf.fr/ark:/12148/cb30086185z/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
HZ57JDQC	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [3e série.], tome IV	http://gallica.bnf.fr/ark:/12148/bpt6k9615482b	1876	762	762	L. Vivès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31568258d/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
6E539K3S	Balzac, Honoré de (1799-1850)	Oeuvres complètes de Balzac, tome XXIII (Essais historiques et politiques)	http://gallica.bnf.fr/ark:/12148/bpt6k9600672t	1873	792	792	M. Lévy frères	Paris	http://catalogue.bnf.fr/ark:/12148/cb300510130/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
V8TRNJDB	Adibert, Pierre	Avis aux RR. PP. Jésuites d’Aix-en-Provence sur un imprimé qui a pour titre Ballet dansé à la réception de M. l’Archevesque d’Aix	http://gallica.bnf.fr/ark:/12148/bpt6k9613859v	1687	[1)-24-64	89	Pierre Le Blanc	Cologne	http://catalogue.bnf.fr/ark:/12148/cb35511572m/PUBLIC	"BNF_2014-03_COM; corpus_Haine-théâtre; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_3; responsable_Lecercle"			
7SFRZF6A	Gourmont, Remy de (1858-1915)	Les petites revues : essai de bibliographie avec une préface de Remy de Gourmont	"http://gallica.bnf.fr/ark:/12148/bpt6k96898676?rk=21459;2"	1900	34	34	Mercure de France	Paris	http://catalogue.bnf.fr/ark:/12148/cb33535031r/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
7UXK9U88	Michelet, Jules (1798-1874)	Examen des «Vies des hommes illustres» de Plutarque...	http://gallica.bnf.fr/ark:/12148/bpt6k10559147	1819	[1]-26-[1]	28	impr. de Fain	Paris	http://catalogue.bnf.fr/ark:/12148/cb309433369/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-SHS"			
6MUFBAWK	Bosquet, François (1605-1676)	Traité contre les danses et les comédies composé par saint Charles Borromée	http://gallica.bnf.fr/ark:/12148/bpt6k9614588v	1664	[13]-198	211	G. Soly	Paris	http://catalogue.bnf.fr/ark:/12148/cb302239172/PUBLIC	"BNF_2014-03_COM; corpus_Haine-théâtre; etat_NUM-Done; modeGallica_texte; priorite_3; responsable_Lecercle"			
H5BBZ3CU	Villers, Charles de (1765-1815)	Coup d'oeil sur l'état actuel de la littérature ancienne et de l'histoire en Allemagne : rapport fait à la troisième classe de l'Institut de France	"http://gallica.bnf.fr/ark:/12148/bpt6k9688415s?rk=21459;2"	1809	[2]-153	155	"Bureau des arts et de la littérature ; Treuttel et Würtz"	"Amsterdam ; Paris"	http://catalogue.bnf.fr/ark:/12148/cb31583631p/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_1; responsable_Alexandre-Critique"			
R8T3ZJ9G	Ginguené, Pierre-Louis (1748-1816)	Coup d'oeil rapide sur le «Génie du christianisme», ou Quelques pages sur les cinq volumes in-8° publiés sous ce titre par François-Auguste Chateaubriand	http://gallica.bnf.fr/ark:/12148/bpt6k9613094j	1802	[3]-92	95	impr. de la Décade philosophique	Paris	http://catalogue.bnf.fr/ark:/12148/cb30508291v/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; modeGallica_texte; priorite_1; responsable_Alexandre-Critique"			
MWV5FRC4	Ginguené, Pierre-Louis (1748-1816)	De l'autorité de Rabelais dans la révolution présente et dans la constitution civile duclergé, ou Institutions royales, politiques et ecclésiastiques, tirées de Gargantua et de Pantagruel	http://gallica.bnf.fr/ark:/12148/bpt6k96144732	1791	[4]-152-[3]	159	Gattey	Paris	http://catalogue.bnf.fr/ark:/12148/cb36304851s/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; modeGallica_texte; priorite_1; responsable_Alexandre-Critique"			
UA4VREGJ	"Grimod de La Reynière, Alexandre-Balthazar-Laurent (1758-1837); Pillet, Fabien (1772-1855)"	Revue des comédiens, ou Critique raisonnée de tous les acteurs, danseurs et mimes de la capitale , par M***, vieux comédien, et par l'auteur de ?la Lorgnette des spectacles?, tome II	http://gallica.bnf.fr/ark:/12148/bpt6k1510819h	1808	[4]-321	325	Favre	Paris	http://catalogue.bnf.fr/ark:/12148/cb33153240h/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; responsable_Alexandre-Critique"			
S3ZBEFHZ	Duclos, Charles (1704-1772)	Considérations sur les mœurs de ce siècle, 6e éd.	http://gallica.bnf.fr/ark:/12148/bpt6k9636372g	1772	[4]-366	370	Prault	Paris	http://catalogue.bnf.fr/ark:/12148/cb303655252/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; modeGallica_texte; priorite_1; responsable_Gavoty"			
CC4NZ9H6	Véron, François (1575-1649)	La discipline des églises prétendues réformées de France, c'est à dire l'ordre par lequel elles sont conduites et gouvernées, suivant qu'elle a esté reveue et corrigée au synode national tenu à Charenton l'an 1631, avec la réfutation d'icelle par la discipline contenue en l'Escriture saincte et ès conciles des six premiers siècles	http://gallica.bnf.fr/ark:/12148/bpt6k9614281x	1643	[41]-654-[40]	735	L. Boulanger	Paris	http://catalogue.bnf.fr/ark:/12148/cb31564538n/PUBLIC	"BNF_2014-03_COM; corpus_Haine-théâtre; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Lecercle"			
9I63X2FX	Robinet, Charles (1608-1689)	Momus et le nouvelliste, ouvrage mêlé d'histoire, de fable, de bons mots des anciens et des nouvelles du temps... réduit par lettres en madrigaux, sonnets, stances, rondeaux, odes…	http://gallica.bnf.fr/ark:/12148/bpt6k9613244b	1685	[44]-192	236	au Palais	Paris	http://catalogue.bnf.fr/ark:/12148/cb312282222/PUBLIC	"BNF_2014-03_COM; corpus_Molière; etat_NUM-Done; responsable_Forestier"			
KQBUT7V9	Molière (1622-1673)	Les Précieuses ridicules, avec une analyse, des notices, des notes des remarques grammaticales et un lexique par G. Lanson	http://gallica.bnf.fr/ark:/12148/bpt6k9613509x	1914	103-8	111	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb30958893x/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique; responsable_Forestier"	Lanson, Gustave (1857-1934)		
RXPMH97E	Bethléem, Louis (1869-1940)	H. de Balzac, Ursule Mirouet : étude et commentaires	http://gallica.bnf.fr/ark:/12148/bpt6k9616665t	1928	141-[1]	142	G. Crès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31757584p/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
JZZBEBK9	Daudet, Alphonse (1840-1897)	Œuvres complètes illustrées , édition ne varietur… :  XII. - Souvenirs d'un homme de lettres», 1888	http://gallica.bnf.fr/ark:/12148/bpt6k9612531f	1930	141-146-27	314	Librairie de France	Paris	http://catalogue.bnf.fr/ark:/12148/cb319967369/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Sources"			
8S66JSU9	Daudet, Alphonse (1840-1897)	Œuvres complètes illustrées , édition ne varietur… :  XII. - Trente ans de Paris, à travers ma vie et mes livres, 1888 [suivi de : «Souvenirs d'un homme de lettres», 1888 - et de «Préfaces»]	http://gallica.bnf.fr/ark:/12148/bpt6k9612342j	1930	141-146-27	314	Librairie de France	Paris	http://catalogue.bnf.fr/ark:/12148/cb319967369/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Sources"			
UTXARNTZ	"Bourget, Paul (1852-1935); Wyzewa, Théodore de (1862-1917)"	Le Disciple, introduction par T. de Wyzewa	"http://gallica.bnf.fr/ark:/12148/bpt6k9689102f?rk=107296;4"	1930	16-355	371	Nelson	Paris	http://catalogue.bnf.fr/ark:/12148/cb416275600/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			Wyzewa, Théodore de (1862-1917)
9U8D9BN8	"Gavarni (1804-1866); Goncourt, Edmond de (1822-1896); Janin, Jules (1804-1874); Saint-Victor, Paul de (1827-1881); Texier, Edmond Auguste (1815-1887)"	D'après nature	http://gallica.bnf.fr/ark:/12148/bpt6k1025058g	1858	172 [vues]	172	Morizot	Paris	http://catalogue.bnf.fr/ark:/12148/cb365787998/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_3; responsable_Alexandre-Art"			"Goncourt, Edmond de (1822-1896); Janin, Jules (1804-1874); Saint-Victor, Paul de (1827-1881); Texier, Edmond Auguste (1815-1887)"
DQX928WT	Montégut, Émile (1825-1895)	Essais sur la littérature anglaise	http://gallica.bnf.fr/ark:/12148/bpt6k9611219n	1883	364-8	372	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb309689922/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Sciences; etat_NUM-Done; modeGallica_texte; priorite_1; responsable_Alexandre-Critique; responsable_Riguet-Lettres"			
MRQMZVPT	"Michelet, Jules (1798-1874); Berthelot, Marcellin (1827-1907)"	"L'insecte… ; étude par M. Berthelot"	http://gallica.bnf.fr/ark:/12148/bpt6k96230972	1903	39-XXXIX-404	482	C. Lévy	Paris	http://catalogue.bnf.fr/ark:/12148/cb30943258b/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
SE2VK4VX	Suard, Jean-Baptiste-Antoine (1732-1817)	"Mélanges de littérature, tome III ; seconde édition revue et corrigée"	http://gallica.bnf.fr/ark:/12148/bpt6k6552428v	1806	412-[1]	413	Dentu	Paris	http://catalogue.bnf.fr/ark:/12148/cb314173316	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; modeGallica_texte; priorite_1; responsable_Alexandre-Critique"			
WMEU688B	Homère	"L'Iliade ; introduction et notes par Teodor de Wyzewa"	http://gallica.bnf.fr/ark:/12148/bpt6k9612537x	1911	52 p.-[XXIV] f. de pl.	76	H. Laurens	Paris	http://catalogue.bnf.fr/ark:/12148/cb30614448p/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"	Wyzewa, Théodore de (1862-1917)		
EDVZ8732	"Clément, Jean Marie Bernard (1742-1812); La Porte, Joseph de (1714-1779)"	Anecdotes dramatiques, tome III	http://gallica.bnf.fr/ark:/12148/bpt6k9612564t	1775	576-[3]	579	Veuve Duchesne	Paris	http://catalogue.bnf.fr/ark:/12148/cb361195918/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; modeGallica_texte; responsable_Alexandre-Critique; responsable_Forestier"			
2AIII8EE		Composizioni teatrali moderne... , tome III	"http://gallica.bnf.fr/ark:/12148/bpt6k9615935d?rk=64378;0"	1772	6-111-[1]-71-111-[1]-108-84	493	[s. n.]	Venezia	http://catalogue.bnf.fr/ark:/12148/cb30189232j/PUBLIC	"BNF_2014-03_COM; corpus_Theatre-italien; etat_NUM-Done; priorite_3; responsable_Fabiano"	Caminèr, Elisabetta (1751-1796)		
VDSJHAG2	Jaulnay, Charles (doyen de Saint-Rieule de Senlis)	Les Horreurs sans horreur, poème comique tiré des visions de Dom F. de Quevedo, avec plusieurs satyres et pièces galantes, par Mr Jaulnay	http://gallica.bnf.fr/ark:/12148/bpt6k71603b	1671	65-46	111	J.-B. Loyson	Paris	http://catalogue.bnf.fr/ark:/12148/cb30648209t/PUBLIC	"BNF_2014-03_COM; corpus_Molière; etat_NUM-Done; responsable_Forestier"			
SEHF48HU	Rabelleau	Dissertation sur les spectacles, suivie de Déjanire, opéra en trois actes, par M. R.	"http://gallica.bnf.fr/ark:/12148/bpt6k318902k?rk=42918;4"	1769	71-30	101	Marc-Michel Rey	Amsterdam	http://catalogue.bnf.fr/ark:/12148/cb39333322m/PUBLIC	"BNF_2014-03_COM; corpus_Haine-théâtre; etat_NUM-Done; priorite_3; responsable_Lecercle"			
8537R3FP	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [2e série.], tome I	http://gallica.bnf.fr/ark:/12148/bpt6k9612150d	1859	8-IV-580	592	Gaume frères et J. Duprey	Paris	http://catalogue.bnf.fr/ark:/12148/cb315682572/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
9K6CFX58		Composizioni teatrali moderne... , tome II	"http://gallica.bnf.fr/ark:/12148/bpt6k96733020?rk=21459;2"	1772	90-[2]-72-88-98	350	[s. n.]	Venezia	http://catalogue.bnf.fr/ark:/12148/cb30189232j/PUBLIC	"BNF_2014-03_COM; corpus_Theatre-italien; etat_NUM-Done; priorite_3; responsable_Fabiano"	Caminèr, Elisabetta (1751-1796)		
IBX7QEDE	Gillet, Louis (1876-1943)	Claudel présent	http://gallica.bnf.fr/ark:/12148/bpt6k9612807t	1942	97-[1]	98	W. Egloff	Fribourg	http://catalogue.bnf.fr/ark:/12148/cb32166300b/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Critique"			
FWBZ9EK7	Boissonade, Jean-François (1774-1857)	Critique littéraire sous le Premier Empire, tome I	http://gallica.bnf.fr/ark:/12148/bpt6k96083869	1863	CIII-507	610	Didier	Paris	http://catalogue.bnf.fr/ark:/12148/cb30122458v	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
VFP39IPE	Fauriel, Claude (1772-1844)	"Réflexions préliminaires sur la Parthénéide : poème de M. J. Baggesen ; traduit de l'allemand"	"http://gallica.bnf.fr/ark:/12148/bpt6k96884203?rk=21459;2"	1810	CXI-[1 bl.]-231	342	Treuttel et Würtz	Paris	http://catalogue.bnf.fr/ark:/12148/cb30046501c/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_1; responsable_Alexandre-Critique"			
FQ44NQPN	Stendhal (1783-1842)	Histoire de la peinture en Italie. Texte établi et annoté, avec préface et avant-propos par Paul Arbelet, vol. 1	"http://gallica.bnf.fr/ark:/12148/bpt6k97817755?rk=21459;2"	1924	CXLI-393	534	H. Champion	Paris	http://catalogue.bnf.fr/ark:/12148/cb32646877r/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"	Arbelet, Paul (1874-1938)		
S9ZJU68C	Collectif	Manuel illustré de la littérature catholique en France, de 1870 à nos jours, par l'abbé Henri Brémond et Georges Goyau, de l'Académie française, Pierre Billaud, Geoffroy de Grandmaison Paul Lesourd, Jean Morienval, Jean Nesmy, Charles Oseppa, Alfred Poizat, Armand Praviel	http://gallica.bnf.fr/ark:/12148/bpt6k6581117j	1925	CXVI-255	371	Éditions Spes	Paris	http://catalogue.bnf.fr/ark:/12148/cb334726618	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; modeGallica_texte; responsable_Alexandre-Critique"			
JPF28Q5B	Virgile (0070-0019 av. J.-C.)	«P. Virgilii Maronis Opera». Les Oeuvres de Virgile, texte latin publié d'après les travaux les plus récents de la philologie, avec un commentaire critique et explicatif, une introduction et une notice, par E. Benoist, 3e tirage, vol. 1 : Les Bucoliques et les Géorgiques	http://gallica.bnf.fr/ark:/12148/bpt6k9629609d	1884	CXXVII-352	479	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb31591704s/PUBLIC	"BNF_2014-03_COM; corpus_Ecole; etat_NUM-Done; priorite_3; responsable_Jey"	Benoist, Eugène (1831-1877)		
ZN4CC449	Marsan, Jules (1867-1939)	La Muse française, 1823-1824, édition critique publiée par Jules Marsan, vol. 2	"http://gallica.bnf.fr/ark:/12148/bpt6k1269968s?rk=42918;4"	1909	I-350	351	E. Cornély	Paris	http://catalogue.bnf.fr/ark:/12148/cb308905469/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; responsable_Alexandre-Critique"			
WJSTCANI	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [3e série.], tome II	http://gallica.bnf.fr/ark:/12148/bpt6k9613161h	1876	I-660	661	L. Vivès	Paris	http://catalogue.bnf.fr/ark:/12148/cb31568258d/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
2R3NCZ5B	Lasserre, Pierre (1867-1930)	Philosophie du goût musical. Nouvelle édition, suivie de trois études sur Grétry. Rameau, Wagner	http://gallica.bnf.fr/ark:/12148/bpt6k9610914p	1931	II-242	244	C. Lévy	Paris	http://catalogue.bnf.fr/ark:/12148/cb376560852/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Musique"			
FG9HJID9	Bellessort, André (1866-1942)	A travers les pays et les livres : le crépuscule d'Elseneur	http://gallica.bnf.fr/ark:/12148/bpt6k9611463r	1926	II-299	301	Perrin et Cie	Paris	http://catalogue.bnf.fr/ark:/12148/cb31789358p/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Critique"			
GV8UJ8TG		Chateaubriand : textes choisis et commentés, tome I	http://gallica.bnf.fr/ark:/12148/bpt6k9625184d	1912	II-321	323	Plon-Nourrit	Paris	http://catalogue.bnf.fr/ark:/12148/cb31933965g/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"	Beaunier, André (1869-1925)		
4R738TAT	Larroumet, Gustave (1852-1902)	Études d'histoire et de critique dramatique	"http://gallica.bnf.fr/ark:/12148/bpt6k1265754t?rk=42918;4"	1892	II-325	327	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb30744173v/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
